"variables","order","R2","R2Cum","AdjR2Cum","F","pvalue","site","trait"
"MEM100",100,0.00663036668782135,0.639996409333692,0.621246222319821,8.84040074229209,0.003,"TRCP","lipids"
"MEM36",36,0.0065864931586731,0.646582902492365,0.62739951097838,8.9269315074273,0.004,"TRCP","lipids"
"MEM91",91,0.00593746843234033,0.652520370924705,0.632892860495766,8.16770156630877,0.005,"TRCP","lipids"
"MEM81",81,0.00573493367941957,0.658255304604125,0.638194819339796,8.00469883494248,0.008,"TRCP","lipids"
"MEM18",18,0.00572805123292908,0.663983355837054,0.643511753566622,8.11433729322063,0.008,"TRCP","lipids"
"MEM8",8,0.00567041185695993,0.669653767694014,0.64878979512732,8.15340200266349,0.008,"TRCP","lipids"
"MEM109",109,0.00564388241207114,0.675297650106085,0.654061842412601,8.23893102158253,0.007,"TRCP","lipids"
"MEM43",43,0.00557455181262589,0.680872201918711,0.659282160610886,8.2624046642919,0.007,"TRCP","lipids"
"MEM108",108,0.00551356084189891,0.68638576276061,0.664459343631584,8.29809494710472,0.005,"TRCP","lipids"
"MEM31",31,0.00543880259885154,0.691824565359461,0.669578355640187,8.31239526618032,0.005,"TRCP","lipids"
"MEM38",38,0.00543703359461112,0.697261598954072,0.674717249940014,8.44097009377925,0.005,"TRCP","lipids"
"MEM93",93,0.00510543161180621,0.702367030565878,0.67952100306134,8.04496702932335,0.005,"TRCP","lipids"
"MEM73",73,0.00469601577509082,0.707063046340969,0.683903500859379,7.50241768848528,0.008,"TRCP","lipids"
"MEM95",95,0.00455794107177598,0.711620987412745,0.688155457480592,7.3811143932513,0.008,"TRCP","lipids"
"MEM154",154,0.00455574270271819,0.716176730115463,0.692423280489934,7.47992263048176,0.009,"TRCP","lipids"
"MEM21",21,0.00448846426436122,0.720665194379825,0.696636393896369,7.47180745447793,0.01,"TRCP","lipids"
"MEM32",32,0.00433607840208861,0.725001272781913,0.700701816282039,7.3161806926239,0.009,"TRCP","lipids"
"MEM40",40,0.00421257662071672,0.72921384940263,0.704650094920795,7.20281658086685,0.008,"TRCP","lipids"
"MEM126",126,0.00395660074102133,0.733170450143651,0.708335665200311,6.85062633930896,0.009,"TRCP","lipids"
"MEM192",192,0.00390405639979452,0.737074506543446,0.711979665519393,6.84517114200137,0.01,"TRCP","lipids"
"MEM236",236,0.00355410347593066,0.740628610019377,0.715255321869098,6.30326883412329,0.008,"TRCP","lipids"
"MEM26",26,0.00352992773572891,0.744158537755105,0.718518652649953,6.33297205418823,0.007,"TRCP","lipids"
"MEM47",47,0.00352051347357341,0.747679051228679,0.721785853429002,6.39025486685981,0.018,"TRCP","lipids"
"MEM55",55,0.00343538514315644,0.751114436371835,0.724973283080474,6.3080035158971,0.015,"TRCP","lipids"
"MEM33",33,0.00338839694374193,0.754502833315577,0.728122655316593,6.2937956768051,0.01,"TRCP","lipids"
"MEM118",118,0.00312890215203043,0.757631735467608,0.730997860244268,5.87391456517847,0.021,"TRCP","lipids"
"MEM194",194,0.00299753268650194,0.76062926815411,0.733739604444549,5.68523908156002,0.018,"TRCP","lipids"
"MEM219",219,0.00294649147500381,0.763575759629113,0.736436553228923,5.64561669346105,0.018,"TRCP","lipids"
"MEM29",29,0.0028937953433219,0.766469554972435,0.739086560312123,5.6009634847701,0.023,"TRCP","lipids"
"MEM145",145,0.00288233441581387,0.769351889388249,0.741735485900368,5.63600030403123,0.02,"TRCP","lipids"
"MEM63",63,0.00281779712813113,0.77216968651638,0.744323759312827,5.56558382539457,0.022,"TRCP","lipids"
"MEM105",105,0.00277654505689384,0.774946231573274,0.74687716468709,5.53942615251622,0.02,"TRCP","lipids"
"MEM71",71,0.00275492728722404,0.777701158860498,0.74941760094766,5.55201915740916,0.015,"TRCP","lipids"
"MEM96",96,0.00264185180473209,0.78034301066523,0.751841656344388,5.37614468946159,0.025,"TRCP","lipids"
"MEM48",48,0.00254540566709083,0.782888416332321,0.754167377237269,5.22888234862759,0.028,"TRCP","lipids"
"MEM146",146,0.00252968689793998,0.785418103230261,0.756485712654566,5.2460654255063,0.023,"TRCP","lipids"
"MEM217",217,0.00252675487605769,0.787944858106319,0.758811156179484,5.29050677550698,0.018,"TRCP","lipids"
"MEM10",10,0.00251453202779617,0.790459390134115,0.761133164825571,5.31609452232992,0.019,"TRCP","lipids"
"MEM89",89,0.00245949916586474,0.79291888929998,0.763402803385723,5.24962719988014,0.028,"TRCP","lipids"
"MEM65",65,0.00211660672841629,0.795035496028396,0.765290080486032,4.55407423795148,0.043,"TRCP","lipids"
"MEM158",158,0.00210158640741531,0.797137082435811,0.767168696886556,4.55824075866478,0.025,"TRCP","lipids"
"MEM99",99,0.00206826132810922,0.79920534376392,0.769017536676036,4.52186696628235,0.035,"TRCP","lipids"
"MEM50",50,0.00186864182034541,0.801073985584266,0.770644663744416,4.11441972391194,0.043,"TRCP","lipids"
"MEM173",173,0.00179884077117576,0.802872826355442,0.772198575078943,3.987747617288,0.05,"TRCP","lipids"
"MEM103",103,0.00178857084812434,0.804661397203566,0.773747719238075,3.99212894235182,0.034,"TRCP","lipids"
"MEM157",157,0.00176115288054191,0.806422550084108,0.775272155844769,3.95759683459305,0.053,"TRCP","lipids"
"MEM244",244,0.0017068604689856,0.808129410553094,0.776740443155097,3.86081809450394,0.058,"TRCP","lipids"
"MEM88",88,0.00170403858815971,0.809833449141253,0.778212221284833,3.88001310083821,0.052,"TRCP","lipids"
"MEM179",179,0.00165071447518728,0.81148416361644,0.779628478301626,3.7827519796798,0.056,"TRCP","lipids"
"MEM80",80,0.00164583002313201,0.813129993639573,0.781045584194859,3.79596894004341,0.064,"TRCP","lipids"
"MEM62",62,0.00163916879860282,0.814769162438175,0.782461458212276,3.80521187873999,0.051,"TRCP","lipids"
"MEM90",90,0.00161338728627336,0.816382549724449,0.783853584174468,3.76948457117003,0.057,"TRCP","lipids"
"MEM59",59,0.00160863389886734,0.817991183623316,0.785246606845268,3.78275801371246,0.055,"TRCP","lipids"
"MEM110",110,0.00149975267968872,0.819490936303005,0.786517383683881,3.54771323451134,0.053,"TRCP","lipids"
"MEM151",151,0.00149113202180073,0.820982068324805,0.787783907286448,3.54837213983481,0.057,"TRCP","lipids"
"MEM9",9,0.00148183531133095,0.822463903636136,0.789045344320586,3.54733499392094,0.067,"TRCP","lipids"
"MEM140",140,0.00144543201587455,0.823909335652011,0.790269373830815,3.48038424978438,0.07,"TRCP","lipids"
"MEM148",148,0.00140587739524989,0.825315213047261,0.791451968295193,3.40433845765627,0.064,"TRCP","lipids"
"MEM204",204,0.00139176324897461,0.826706976296235,0.792623277321324,3.38919639414501,0.073,"TRCP","lipids"
"MEM202",202,0.00130829631986751,0.828015272616103,0.793700030097701,3.20256780379553,0.075,"TRCP","lipids"
"MEM72",72,0.00124601198244345,0.829261284598546,0.7947070207673,3.0650636640657,0.086,"TRCP","lipids"
"MEM163",163,0.00124043044448441,0.830501715043031,0.795712090922985,3.06634581211789,0.074,"TRCP","lipids"
"MEM156",156,0.00123474772741727,0.831736462770448,0.796715104543245,3.06735825573607,0.098,"TRCP","lipids"
"MEM245",245,0.00122780087686924,0.832964263647317,0.797714515927806,3.0651702254507,0.09,"TRCP","lipids"
"MEM185",185,0.00121317171094104,0.834177435358258,0.798700973211347,3.04349069043667,0.062,"TRCP","lipids"
"MEM45",45,0.0011874018079846,0.835364837166243,0.799660825949284,2.99311363278568,0.088,"TRCP","lipids"
"MEM166",166,0.00116220649789045,0.836527043664133,0.800594582247313,2.94332164115319,0.087,"TRCP","lipids"
"MEM170",170,0.00115579239667207,0.837682836060806,0.801525017459338,2.94079965569373,0.082,"TRCP","lipids"
"elev_mean",19,0.309243447059443,0.309243447059443,0.307872898343291,225.634771982209,0.001,"TRCP","organic_acids"
"Mn",8,0.029934289967145,0.339177737026588,0.336550213118145,22.785170381101,0.001,"TRCP","organic_acids"
"cos_aspect",16,0.0441135839026662,0.383291320929254,0.379605810894967,35.908395439653,0.001,"TRCP","organic_acids"
"P",12,0.0113057792584958,0.39459710018775,0.389763544101425,9.35607578071231,0.001,"TRCP","organic_acids"
"slope",20,0.00498926834758795,0.399586368535338,0.393582232220691,4.15485932207853,0.043,"TRCP","organic_acids"
"pHCaCl2",13,0.00531932061965196,0.40490568915499,0.397750246539619,4.46037029901575,0.032,"TRCP","organic_acids"
"BS",2,0.0192568805497679,0.424162569704758,0.416068469278921,16.6538783504704,0.002,"TRCP","organic_acids"
"Fe",5,0.00957154810325611,0.433734117808014,0.424619174030276,8.4007522913158,0.004,"TRCP","organic_acids"
"K",6,0.00729477062319661,0.441028888431211,0.430886267455164,6.47297535457742,0.009,"TRCP","organic_acids"
"NH4",10,0.00555821003218382,0.446587098463394,0.435407039846493,4.97153925810493,0.027,"TRCP","organic_acids"
"Ca",3,0.00393442513620568,0.4505215235996,0.438286172910522,3.53718316687862,0.067,"TRCP","organic_acids"
"Al",1,0.00438781158375873,0.454909335183359,0.441641408250702,3.96849781223223,0.052,"TRCP","organic_acids"
"aspect",15,0.00215399980111708,0.457063334984476,0.442717447494228,1.95191809733333,0.175,"TRCP","organic_acids"
"TotN",11,0.0021848648230095,0.459248199807485,0.443829614873279,1.98384661450179,0.159,"TRCP","organic_acids"
"sin_aspect",17,0.00176392207580967,0.461012121883295,0.444512492961355,1.60360158778856,0.235,"TRCP","organic_acids"
"TEB",14,0.00220624895052018,0.463218370833815,0.445654963744533,2.00985964903498,0.165,"TRCP","organic_acids"
"Mg",7,0.013878753562848,0.477097124396663,0.458881245533432,12.9523704203293,0.001,"TRCP","organic_acids"
"Na",9,0.00210240970344899,0.479199534100112,0.459950235565825,1.96596123202485,0.161,"TRCP","organic_acids"
"MEM6",6,0.062369151752746,0.062369151752746,0.0605087730855888,33.5249768521852,0.001,"TRCP","organic_acids"
"MEM17",17,0.0540037409385932,0.116372892691339,0.112859464829277,30.741340399626,0.001,"TRCP","organic_acids"
"MEM3",3,0.0519632262158058,0.168336118907145,0.163366016032088,31.365483284012,0.001,"TRCP","organic_acids"
"MEM44",44,0.0465712894567686,0.214907408363914,0.208639204039474,29.7190627785929,0.001,"TRCP","organic_acids"
"MEM7",7,0.04478843200088,0.259695840364794,0.252292798768441,30.2500204935698,0.001,"TRCP","organic_acids"
"MEM20",20,0.0406792148330557,0.300375055197849,0.291962731212252,29.0140143694207,0.001,"TRCP","organic_acids"
"MEM2",2,0.0397398040820771,0.340114859279926,0.330839365334062,29.9907077939032,0.001,"TRCP","organic_acids"
"MEM14",14,0.0383411460713884,0.378456005351315,0.368451273043086,30.658408353299,0.001,"TRCP","organic_acids"
"MEM1",1,0.0327668806360126,0.411222885987327,0.400539430289517,27.6036082392843,0.001,"TRCP","organic_acids"
"MEM16",16,0.0288685516041908,0.440091437591518,0.428780153502458,25.5219048313986,0.001,"TRCP","organic_acids"
"MEM22",22,0.0284519705016026,0.468543408093121,0.456709354427178,26.4467007123969,0.001,"TRCP","organic_acids"
"MEM19",19,0.0280390539978253,0.496582462090946,0.484328891188495,27.4588240972748,0.001,"TRCP","organic_acids"
"MEM15",15,0.0206567269070119,0.517239188997958,0.504483313910506,21.0520601644421,0.001,"TRCP","organic_acids"
"MEM28",28,0.0148678977057317,0.53210708670369,0.518765944573041,15.6021550360417,0.001,"TRCP","organic_acids"
"MEM27",27,0.0146583564780587,0.546765443181748,0.53289091593221,15.8474118228567,0.001,"TRCP","organic_acids"
"MEM31",31,0.0129904482627633,0.559755891444512,0.545351176236152,14.4291066638785,0.001,"TRCP","organic_acids"
"MEM4",4,0.012525680368359,0.572281571812871,0.557381544601434,14.2910186163055,0.002,"TRCP","organic_acids"
"MEM58",58,0.0118451161674088,0.58412668798028,0.568755600472364,13.8709828373275,0.001,"TRCP","organic_acids"
"MEM65",65,0.010037451853191,0.594164139833471,0.578298128839306,12.0201344421588,0.002,"TRCP","organic_acids"
"MEM29",29,0.00933202743119921,0.60349616726467,0.587145493749811,11.4148538562874,0.002,"TRCP","organic_acids"
"MEM84",84,0.0089727079778722,0.612468875242542,0.595654508259264,11.2063015945058,0.002,"TRCP","organic_acids"
"MEM38",38,0.00855977234069383,0.621028647583236,0.603767012483508,10.909452691317,0.002,"TRCP","organic_acids"
"MEM9",9,0.00843723579507927,0.629465883378315,0.611784794825828,10.9753662909814,0.001,"TRCP","organic_acids"
"MEM18",18,0.00829818160006279,0.637764064978378,0.619689922690397,11.0188552921784,0.006,"TRCP","organic_acids"
"MEM35",35,0.007857077861674,0.645621142840052,0.627163910696305,10.6422753429145,0.001,"TRCP","organic_acids"
"MEM100",100,0.00705198770157534,0.652673130541627,0.633820315080421,9.72542698560046,0.004,"TRCP","organic_acids"
"MEM10",10,0.00703899503893057,0.659712125580558,0.640490843971091,9.88762715788552,0.002,"TRCP","organic_acids"
"MEM82",82,0.00606540213337525,0.665777527713933,0.646158598523137,8.6564999589365,0.005,"TRCP","organic_acids"
"MEM139",139,0.00598953948359615,0.671767067197529,0.651769682636034,8.68596813198967,0.003,"TRCP","organic_acids"
"MEM109",109,0.00579091226740969,0.677557979464939,0.657193220273251,8.53078430179513,0.004,"TRCP","organic_acids"
"MEM36",36,0.00555708998424487,0.683115069449184,0.662390527577717,8.31235694279777,0.005,"TRCP","organic_acids"
"MEM8",8,0.00555180393004595,0.68866687337923,0.667604167138501,8.43470557538975,0.008,"TRCP","organic_acids"
"MEM91",91,0.00507068571709368,0.693737559096323,0.67232514267721,7.81474754594854,0.008,"TRCP","organic_acids"
"MEM111",111,0.00484362433851959,0.698581183434843,0.676822712599991,7.56869491241458,0.004,"TRCP","organic_acids"
"MEM108",108,0.00477152507324996,0.703352708508093,0.681261952758696,7.55987615173848,0.005,"TRCP","organic_acids"
"MEM40",40,0.00471769178288761,0.708070400290981,0.685662158095832,7.57921583963974,0.011,"TRCP","organic_acids"
"MEM71",71,0.00464670196276062,0.712717102253741,0.69000456546611,7.56973887283999,0.005,"TRCP","organic_acids"
"MEM43",43,0.00447773488282721,0.717194837136568,0.694182853862884,7.39414432575304,0.004,"TRCP","organic_acids"
"MEM66",66,0.00443988069522661,0.721634717831795,0.698338052585958,7.43262373763045,0.007,"TRCP","organic_acids"
"MEM192",192,0.00420136916669389,0.725836086998489,0.70225209448223,7.12579799844734,0.009,"TRCP","organic_acids"
"MEM32",32,0.0040933297274055,0.729929416725894,0.70606542122107,7.03262447353799,0.011,"TRCP","organic_acids"
"MEM236",236,0.00387554181062022,0.733804958536515,0.709657676157537,6.74083126587202,0.01,"TRCP","organic_acids"
"MEM118",118,0.00377182364423623,0.737576782180751,0.713152110392379,6.64035194034312,0.009,"TRCP","organic_acids"
"MEM105",105,0.00372449422578336,0.741301276406534,0.716609858102603,6.63703250729721,0.01,"TRCP","organic_acids"
"MEM55",55,0.00349916316181986,0.744800439568354,0.719835265178302,6.30727988604144,0.015,"TRCP","organic_acids"
"MEM146",146,0.00347451037530977,0.748274949943664,0.723047602879194,6.33548493449606,0.008,"TRCP","organic_acids"
"MEM95",95,0.00340857494469238,0.751683524888356,0.726201266525371,6.28684554243621,0.014,"TRCP","organic_acids"
"MEM114",114,0.00334655141006623,0.755030076298422,0.729300193721451,6.24310924088523,0.014,"TRCP","organic_acids"
"MEM81",81,0.00319515613086152,0.758225232429284,0.732245049071904,6.02623346642946,0.014,"TRCP","organic_acids"
"MEM89",89,0.00316614631609125,0.761391378745375,0.735170651134977,6.03748752348819,0.017,"TRCP","organic_acids"
"MEM26",26,0.00309173323096046,0.764483111976336,0.738026369048567,5.95985663123662,0.015,"TRCP","organic_acids"
"MEM93",93,0.00295539640975473,0.76743850838609,0.740742708024229,5.75673368934833,0.021,"TRCP","organic_acids"
"MEM34",34,0.00287542869853485,0.770313937084625,0.743381721742778,5.65856611080757,0.018,"TRCP","organic_acids"
"MEM47",47,0.00284672770165972,0.773160664786285,0.746000300924776,5.65983934064585,0.018,"TRCP","organic_acids"
"MEM63",63,0.00278349651625798,0.775944161302543,0.748559558795076,5.5904520926475,0.021,"TRCP","organic_acids"
"MEM217",217,0.00269482422548784,0.778638985528031,0.751030484836649,5.46607576826613,0.013,"TRCP","organic_acids"
"MEM154",154,0.00269215239879927,0.78133113792683,0.753509430029128,5.51557392866709,0.021,"TRCP","organic_acids"
"MEM96",96,0.00267953734263937,0.784010675269469,0.755985214789893,5.5454277365519,0.014,"TRCP","organic_acids"
"MEM33",33,0.00267384384833824,0.786684519117808,0.758465655054917,5.59047262499179,0.017,"TRCP","organic_acids"
"MEM92",92,0.00265271469904438,0.789337233816852,0.76093326534272,5.60354381774552,0.015,"TRCP","organic_acids"
"MEM48",48,0.00258434944733954,0.791921583264192,0.763334233217155,5.51451309856728,0.025,"TRCP","organic_acids"
"MEM120",120,0.0025570696996543,0.794478652963846,0.765714942994903,5.51174801684996,0.025,"TRCP","organic_acids"
"MEM140",140,0.00250948264282724,0.796988135606673,0.768052055387715,5.46367736410041,0.027,"TRCP","organic_acids"
"MEM11",11,0.00249070238607552,0.799478837992749,0.77037826119351,5.47772485090417,0.023,"TRCP","organic_acids"
"MEM244",244,0.0024365482691564,0.801915386261905,0.772652886505141,5.41223883166569,0.018,"TRCP","organic_acids"
"MEM187",187,0.00239340989576031,0.804308796157665,0.774888250705287,5.36920885358401,0.018,"TRCP","organic_acids"
"MEM128",128,0.00238478314058488,0.80669357929825,0.777123875674923,5.40351950951375,0.026,"TRCP","organic_acids"
"MEM131",131,0.00218790860534135,0.808881487903592,0.779142222863418,5.0027391383827,0.018,"TRCP","organic_acids"
"MEM21",21,0.00206034303191971,0.810941830935511,0.781022074822095,4.7514982630059,0.03,"TRCP","organic_acids"
"MEM5",5,0.00203973963776449,0.812981570573276,0.782886650895412,4.74438131657609,0.041,"TRCP","organic_acids"
"MEM194",194,0.00200614152721423,0.81498771210049,0.784720724909556,4.70598700603001,0.032,"TRCP","organic_acids"
"MEM219",219,0.00192072226338535,0.816908434363875,0.786463647468261,4.54238695898598,0.032,"TRCP","organic_acids"
"MEM122",122,0.00191955437013736,0.818827988734013,0.788213273867307,4.57712801279155,0.03,"TRCP","organic_acids"
"MEM166",166,0.00191415087631874,0.820742139610331,0.7899646879425,4.60230321783383,0.036,"TRCP","organic_acids"
"MEM170",170,0.00187004255274081,0.822612182163072,0.791672446493841,4.53310891065684,0.039,"TRCP","organic_acids"
"MEM142",142,0.00185418350956401,0.824466365672636,0.79336949805287,4.53158010800076,0.033,"TRCP","organic_acids"
"MEM98",98,0.00184777063006569,0.826314136302702,0.795066913160898,4.5533114372878,0.026,"TRCP","organic_acids"
"MEM110",110,0.00183553915303425,0.828149675455736,0.796757812892615,4.56080150226162,0.035,"TRCP","organic_acids"
"MEM90",90,0.00172709070970656,0.829876766165443,0.798328091346358,4.32475109808042,0.041,"TRCP","organic_acids"
"MEM23",23,0.00169976259932303,0.831576528764766,0.799873287120486,4.28918308959044,0.032,"TRCP","organic_acids"
"MEM99",99,0.00167041311176352,0.833246941876529,0.801390815206715,4.24732935850156,0.057,"TRCP","organic_acids"
"MEM80",80,0.00159749802351294,0.834844439900042,0.802828468438585,4.09154656093318,0.038,"TRCP","organic_acids"
"MEM104",104,0.00155969243555587,0.836404132335598,0.804227693908713,4.02326915221831,0.034,"TRCP","organic_acids"
"MEM157",157,0.00154228063237072,0.837946412967969,0.805612680638538,4.00670024107355,0.053,"TRCP","organic_acids"
